0.0;-0.32895291626961676;0.16198818431204742
0.027;-0.31934722322058;0.14996726424589535
0.053;-0.3060162694340662;0.13468046296831715
0.08;-0.28756376167435665;0.11578087799792307
0.107;-0.26407843519534313;0.0948631853960264
0.132;-0.23766003490058696;0.0747902003012674
0.159;-0.20408249303332376;0.053647905724481304
0.185;-0.16705132324480385;0.0351067842114576
0.212;-0.1242971480529461;0.019051494527502988
0.238;-0.07983268175897222;0.007751006234305531
0.264;-0.03321475880473596;0.0013313163925226285
0.291;0.016147819965442515;0.00031427814504675686
0.317;0.06324399544132922;0.004847349099610068
0.344;0.11031159722574418;0.014929566804162344
0.37;0.15269339429347945;0.02911176833293292
0.396;0.1912659460023564;0.04670346471922428
0.423;0.22661093580339475;0.06733279738475519
0.45;0.2567757763440059;0.08897668690271081
0.476;0.28084665709922024;0.10946742367434369
0.502;0.3001725209666765;0.12843158293958817
0.528;0.31502965836160246;0.1448494598329072
0.555;0.3260908499021731;0.15830999705855622
0.582;0.33306185365002944;0.16742213014244114
0.608;0.336169281809558;0.1716582362855773
0.634;0.3358695822898983;0.1712447463285987
0.661;0.33193713741791364;0.16591620525854933
0.687;0.3245053127997253;0.1563084810730115
0.714;0.3127126027645199;0.1421706979222364
0.739;0.2977715466666416;0.12593753962896517
0.766;0.2769410541332782;0.1059229019555984
0.793;0.25095511586543373;0.08447537183900092
0.819;0.22095074307061316;0.0637084271768765
0.846;0.18475319076048322;0.04339367806262971
0.871;0.14703713037017055;0.02692129368837373
0.898;0.10248430156304311;0.01285330048210609
0.925;0.05500484583539872;0.0036613719395855123
0.951;0.007734295502310618;7.207773749072721e-05
0.978;-0.041563143590549634;0.0020865646471752717
1.004;-0.08788655476846607;0.009412828739703095
1.03;-0.13185298490176114;0.021503125333255112
1.057;-0.17391594549438577;0.03819999482113347
1.083;-0.2101633724611123;0.05715037113925661
1.11;-0.24285932510949082;0.07848202394617512
1.136;-0.2693746097898894;0.09930660507298414
1.162;-0.29105370819509035;0.1191744788800547
1.189;-0.3086808855951296;0.13761739263571962
1.216;-0.321681747204608;0.1528056951125928
1.242;-0.33018400289663374;0.16359688897876434
1.269;-0.33515779016942837;0.1702669705807052
1.294;-0.3364432644500326;0.1720371843137197
1.321;-0.33430508791431074;0.16910346038505347
1.348;-0.32840829719971;0.16128167127622225
1.374;-0.3189510706726324;0.14949065079213983
1.401;-0.30487063329042463;0.1334349152378878
1.426;-0.28763483494304504;0.11584919901947907
1.453;-0.26416706962486447;0.09493631988960075
1.48;-0.2354575510639495;0.0732621741056931
1.506;-0.2028642533795008;0.05296257831437135
1.533;-0.1641648088788972;0.03385053387712173
1.56;-0.1211315449834521;0.018071607453029482
1.585;-0.07823371305423775;0.007440818847437601
1.612;-0.029741442890693397;0.0010670989462427188
1.638;0.017808168144470837;0.0003822614174132388
1.665;0.06664755972819962;0.005386642329286259
1.692;0.11353330739971654;0.0158318798915907
1.718;0.1556633101332893;0.030300202913560927
1.744;0.1939277399909604;0.04809806260800635
1.771;0.22891555428391044;0.06884588835767089
1.797;0.25769864642903867;0.08970566001136557
1.824;0.28242366365781574;0.11092455836405173
1.85;0.3014109535727469;0.12973444465486653
1.876;0.3159531619358547;0.14593012159898766
1.903;0.3267139561035905;0.15910355436790233
1.929;0.3332288614779224;0.16764696104933824
1.956;0.3362624506609699;0.17178699813645082
1.983;0.3356250322784534;0.17090813674338282
